ChargingEvent,CPID,StartDate,StartTime,EndDate,EndTime,Energy,PluginDuration
13401494,AN11651,2017-06-08,20:10:00,2017-06-08,21:29:51,0.9,1.3308333333333333
13394367,AN03645,2017-06-08,13:08:00,2017-06-08,15:23:02,6.4,2.2505555555555556
13391525,AN08344,2017-06-08,08:21:27,2017-06-08,09:32:33,3.7,1.185
13402872,AN14735,2017-06-08,21:23:42,2017-06-09,07:55:57,11,10.5375
2358237,AN24624,2017-06-08,11:31:21,2017-06-10,12:08:24,4.1,48.6175
2358366,AN22893,2017-06-08,13:34:14,2017-06-08,14:27:11,2.5,0.8825
13393965,AN13764,2017-06-08,12:30:58,2017-06-08,18:28:50,1.4,5.964444444444444
2359056,AN25051,2017-06-08,16:25:20,2017-06-09,07:21:27,5.4,14.935277777777777
13391830,AN06456,2017-06-08,08:46:17,2017-06-08,15:43:16,6.9,6.949722222222222
2359491,AN23353,2017-06-08,18:44:16,2017-06-09,06:00:59,18.5,11.278611111111111
2359834,AN23004,2017-06-08,20:22:47,2017-06-09,10:32:11,10.5,14.156666666666666
13396497,AN15242,2017-06-08,08:29:05,2017-06-09,08:43:42,21.1,24.24361111111111
13395318,AN09961,2017-06-08,14:41:47,2017-06-09,10:32:14,0.4,19.840833333333332
2356463,AN18346,2017-06-07,17:14:42,2017-06-08,06:46:08,9.2,13.523888888888889
13382449,AN06759,2017-06-07,18:13:36,2017-06-08,07:07:20,8,12.895555555555555
13379859,AN13118,2017-06-07,04:23:26,2017-06-07,06:43:59,12.6,2.3425
13385192,AN00230,2017-06-07,20:19:48,2017-06-08,08:18:22,7.4,11.976111111111111
13386205,AN02773,2017-06-07,21:19:00,2017-06-08,04:40:53,9.1,7.364722222222222
13380775,AN06140,2017-06-07,17:09:20,2017-06-08,06:05:36,18.9,12.937777777777777
13387641,AN03700,2017-06-07,22:58:54,2017-06-09,23:16:50,32.1,48.29888888888889
13388594,AN01267,2017-06-07,21:28:34,2017-06-08,06:27:09,6,8.97638888888889
2356293,AN23318,2017-06-07,16:38:43,2017-06-08,06:35:20,3.1,13.94361111111111
13381635,AN05635,2017-06-07,17:47:00,2017-06-08,07:55:54,7,14.148333333333333
13378742,AN03546,2017-06-07,15:00:42,2017-06-07,18:46:01,11.5,3.7552777777777777
13385154,AN06551,2017-06-07,20:22:00,2017-06-08,06:16:40,12.3,9.911111111111111
13371651,AN02064,2017-06-06,21:41:41,2017-06-07,06:01:42,4.5,8.33361111111111
13366716,AN15967,2017-06-06,19:28:51,2017-06-07,06:00:17,8.5,10.523888888888889
13371796,AN01007,2017-06-06,19:32:58,2017-06-07,08:41:03,2.5,13.134722222222223
13362213,AN02332,2017-06-06,08:23:11,2017-06-06,08:41:07,1.2,0.29888888888888887
13357210,AN03467,2017-06-06,09:27:53,2017-06-06,10:07:41,2.8,0.6633333333333333
13345798,AN15940,2017-06-05,17:00:02,2017-06-06,08:02:32,7.9,15.041666666666666
13344367,AN06221,2017-06-05,15:18:41,2017-06-05,18:12:17,1.2,2.8933333333333335
13340591,AN00573,2017-06-05,05:37:49,2017-06-05,08:18:31,5.4,2.6783333333333332
13349342,AN02217,2017-06-05,11:38:08,2017-06-07,18:59:19,12.2,55.35305555555556
13349622,AN06276,2017-06-05,20:24:45,2017-06-06,08:35:52,22,12.185277777777777
13353354,AN08508,2017-06-05,19:19:00,2017-06-06,08:21:50,5.7,13.047222222222222
13353564,AN03126,2017-06-05,18:01:14,2017-06-06,12:46:33,3.7,18.755277777777778
13351487,AN03179,2017-06-05,22:16:00,2017-06-06,06:24:15,7.9,8.1375
13347612,AN03674,2017-06-05,18:17:00,2017-06-06,06:57:30,9.1,12.675
2350809,AN23774,2017-06-05,16:52:27,2017-06-06,06:57:38,5.8,14.086388888888889
13346960,AN09961,2017-06-05,14:43:00,2017-06-05,17:52:31,2.5,3.158611111111111
13330695,AN08083,2017-06-04,13:29:41,2017-06-04,14:10:44,2.1,0.6841666666666667
13338553,AN00670,2017-06-04,15:10:34,2017-06-05,07:51:27,1.5,16.68138888888889
2349148,AN18646,2017-06-04,21:36:03,2017-06-05,09:45:34,12.7,12.158611111111112
13331950,AN03816,2017-06-04,15:19:08,2017-06-05,06:13:55,9.8,14.913055555555555
2348687,AN18639,2017-06-04,17:33:00,2017-06-05,07:54:33,19.8,14.359166666666667
13333587,AN13928,2017-06-04,17:05:13,2017-06-05,07:53:24,12.5,14.803055555555556
13334134,AN15427,2017-06-04,17:40:18,2017-06-05,07:30:55,23.6,13.84361111111111
13330545,AN00803,2017-06-04,13:15:39,2017-06-05,08:04:32,11.6,18.814722222222223
13332930,AN04815,2017-06-04,16:21:44,2017-06-05,07:52:06,2.3,15.50611111111111
2347501,AN24671,2017-06-04,08:11:24,2017-06-04,11:04:06,7.9,2.8783333333333334
13329428,AN14731,2017-06-04,11:44:57,2017-06-04,15:05:25,15.7,3.341111111111111
2348657,AN18024,2017-06-04,17:23:28,2017-06-05,11:31:20,0.5,18.13111111111111
13326846,AN13835,2017-06-03,00:22:03,2017-06-04,08:50:58,2.6,32.481944444444444
2347009,AN23101,2017-06-03,19:16:51,2017-06-04,07:38:17,7.3,12.357222222222223
13319393,AN00781,2017-06-03,14:41:50,2017-06-03,14:51:13,0.5,0.15638888888888888
13321159,AN14572,2017-06-03,08:15:57,2017-06-04,02:03:02,0.5,17.78472222222222
13317999,AN01886,2017-06-03,12:56:00,2017-06-03,14:52:32,6,1.9422222222222223
13356314,AN08464,2017-06-03,09:48:33,2017-06-04,12:12:04,8.5,26.391944444444444
2345703,AN21538,2017-06-03,10:30:59,2017-06-03,11:57:23,4.5,1.44
13324201,AN03437,2017-06-03,20:46:24,2017-06-04,10:50:15,8.9,14.064166666666667
13325273,AN00522,2017-06-03,22:37:00,2017-06-04,12:05:30,12.3,13.475
2346433,AN18183,2017-06-03,15:10:14,2017-06-04,09:10:26,2.9,18.003333333333334
13313501,AN04451,2017-06-02,15:49:22,2017-06-03,11:40:17,7,19.84861111111111
13310330,AN06069,2017-06-02,19:52:20,2017-06-03,08:36:24,3.1,12.734444444444444
13308127,AN06514,2017-06-02,17:04:33,2017-06-03,08:53:42,6.4,15.819166666666666
13305777,AN12968,2017-06-02,15:09:26,2017-06-03,10:51:04,7.1,19.69388888888889
13294520,AN02661,2017-06-01,18:57:05,2017-06-02,11:51:29,5.2,16.906666666666666
13290259,AN03713,2017-06-01,14:23:37,2017-06-01,18:45:27,5.6,4.363888888888889
13297090,AN13764,2017-06-01,21:37:35,2017-06-02,17:42:32,14.1,20.0825
2341850,AN24671,2017-06-01,14:21:32,2017-06-01,16:20:46,4.9,1.9872222222222222
2343192,AN18588,2017-06-01,22:42:25,2017-06-02,08:06:37,22,9.403333333333334
13287623,AN14703,2017-06-01,09:14:56,2017-06-01,09:55:58,1.2,0.6838888888888889
13273759,AN04258,2017-05-31,08:25:00,2017-05-31,09:34:20,3.5,1.1555555555555554
2339972,AN18646,2017-05-31,16:56:26,2017-06-01,06:49:02,13.7,13.876666666666667
13283930,AN02179,2017-05-31,22:11:43,2017-06-01,07:21:04,10.9,9.155833333333334
13278663,AN02916,2017-05-31,16:58:00,2017-05-31,18:06:33,3.8,1.1425
13284207,AN08448,2017-05-31,18:07:20,2017-05-31,22:37:56,7.6,4.51
13282881,AN08166,2017-05-31,20:55:57,2017-06-01,08:56:17,15.3,12.005555555555556
13285033,AN08077,2017-05-31,20:01:16,2017-06-01,09:18:22,1.6,13.285
2340608,AN23993,2017-05-31,20:05:47,2017-06-01,06:41:55,10.7,10.602222222222222
13285483,AN00316,2017-05-31,19:11:47,2017-06-01,07:34:34,4.6,12.379722222222222
13275019,AN05770,2017-05-31,11:11:00,2017-05-31,12:55:35,5.7,1.7430555555555556
13278856,AN08293,2017-05-31,17:07:12,2017-05-31,21:46:23,6.1,4.6530555555555555
13279686,AN04359,2017-05-31,17:51:00,2017-05-31,21:59:04,9.4,4.134444444444444
13278543,AN02836,2017-05-31,16:52:00,2017-06-01,08:15:11,9.5,15.386388888888888
2338844,AN18183,2017-05-31,07:33:52,2017-05-31,16:27:10,4.2,8.888333333333334
2339490,AN24157,2017-05-31,13:19:57,2017-05-31,15:16:58,5.6,1.9502777777777778
13279614,AN05383,2017-05-31,17:48:00,2017-06-01,13:11:37,5.4,19.39361111111111
2336822,AN22101,2017-05-30,09:48:49,2017-05-30,10:00:32,0.5,0.19527777777777777
13266647,AN03234,2017-05-30,18:35:00,2017-05-31,09:45:04,15.4,15.167777777777777
13266421,AN00732,2017-05-30,17:44:18,2017-05-30,18:31:37,2.4,0.7886111111111112
2336418,AN23476,2017-05-30,04:43:09,2017-05-30,11:53:52,1.4,7.1786111111111115
13270205,AN05065,2017-05-30,22:10:26,2017-05-31,07:14:56,14.6,9.075
2338542,AN21950,2017-05-30,22:16:17,2017-05-31,08:30:17,8.1,10.233333333333333
2337292,AN21853,2017-05-30,14:04:38,2017-05-30,16:49:34,6.5,2.7488888888888887
13262611,AN00056,2017-05-30,14:16:21,2017-05-30,15:56:42,6.4,1.6725
13261161,AN08012,2017-05-30,11:27:13,2017-05-30,13:57:02,7.4,2.4969444444444444
13267097,AN03010,2017-05-30,18:54:45,2017-05-30,20:52:11,10.8,1.9572222222222222
13263685,AN07812,2017-05-30,16:03:21,2017-05-31,06:29:12,12.8,14.430833333333334
13270883,AN01823,2017-05-30,23:14:00,2017-05-31,07:51:43,6.9,8.62861111111111
13252753,AN02522,2017-05-29,18:15:49,2017-05-30,06:39:00,1.1,12.386388888888888
2336065,AN24548,2017-05-29,18:52:50,2017-05-30,09:32:09,7.3,14.655277777777778
13247694,AN07840,2017-05-29,02:08:36,2017-05-29,10:45:22,23.5,8.612777777777778
13253163,AN03980,2017-05-29,18:43:00,2017-05-29,20:40:53,3.6,1.9647222222222223
13251055,AN00908,2017-05-29,16:18:02,2017-05-29,19:09:38,10.5,2.86
13249109,AN13728,2017-05-29,13:19:47,2017-05-30,06:16:44,10.2,16.949166666666667
13249872,AN01886,2017-05-29,14:37:00,2017-05-30,12:36:08,9.8,21.985555555555557
13250833,AN05155,2017-05-29,16:04:00,2017-05-30,10:48:45,8.5,18.745833333333334
13256072,AN05213,2017-05-29,23:15:00,2017-05-30,08:09:46,1.9,8.912777777777778
13256999,AN08471,2017-05-29,20:45:55,2017-05-30,07:41:20,4.6,10.92361111111111
13255248,AN01769,2017-05-29,21:36:04,2017-05-30,07:57:47,2.1,10.361944444444445
2336297,AN23139,2017-05-29,21:38:34,2017-05-30,08:21:32,5.8,10.716111111111111
13252351,AN03913,2017-05-29,17:50:00,2017-05-30,07:26:58,9.4,13.616111111111111
13252541,AN02878,2017-05-29,18:02:00,2017-05-29,20:37:25,2,2.5902777777777777
13253107,AN06953,2017-05-29,18:38:00,2017-05-30,08:01:44,7.4,13.395555555555555
13248261,AN02964,2017-05-29,11:47:35,2017-05-30,11:53:39,4.8,24.101111111111113
2334073,AN22353,2017-05-28,16:26:56,2017-05-29,12:04:54,6.9,19.63277777777778
2333277,AN24772,2017-05-28,09:33:29,2017-05-28,14:33:52,3.4,5.006388888888889
13244621,AN00781,2017-05-28,13:06:53,2017-05-29,10:55:01,5.3,21.802222222222223
13241958,AN04305,2017-05-28,19:16:00,2017-05-29,12:30:19,8.1,17.238611111111112
2334573,AN24504,2017-05-28,21:51:42,2017-05-29,10:05:59,9.2,12.238055555555556
13236940,AN15157,2017-05-28,11:24:10,2017-05-31,09:28:47,1.7,70.07694444444445
13238657,AN15938,2017-05-28,14:15:51,2017-05-28,15:34:29,5.7,1.3105555555555555
13259312,AN06487,2017-05-28,14:19:23,2017-05-28,15:42:14,5.8,1.3808333333333334
13226595,AN05324,2017-05-27,15:22:00,2017-05-27,16:01:01,2.1,0.6502777777777777
13227431,AN03980,2017-05-27,16:12:00,2017-05-27,19:39:40,8,3.4611111111111112
13228259,AN01115,2017-05-27,16:56:11,2017-05-27,19:17:19,8,2.352222222222222
2331483,AN22893,2017-05-27,09:31:30,2017-05-27,15:19:07,1.2,5.793611111111111
13232818,AN08602,2017-05-27,21:53:55,2017-05-27,23:53:41,5.9,1.9961111111111112
13227821,AN04374,2017-05-27,16:27:16,2017-05-28,09:32:18,7.7,17.08388888888889
13222081,AN05200,2017-05-27,10:56:00,2017-05-27,11:24:56,1.2,0.4822222222222222
13223485,AN04740,2017-05-27,10:24:41,2017-05-27,12:22:49,7.3,1.968888888888889
13224363,AN08078,2017-05-27,01:13:26,2017-05-27,15:01:31,6.3,13.801388888888889
13222133,AN04464,2017-05-27,11:00:00,2017-05-27,11:29:38,1.6,0.4938888888888889
13222538,AN08296,2017-05-27,09:29:36,2017-05-27,11:24:23,5,1.9130555555555555
13211451,AN11651,2017-05-26,18:33:00,2017-05-27,10:38:00,2.5,16.083333333333332
13206799,AN01792,2017-05-26,14:21:44,2017-05-26,14:44:53,2.5,0.3858333333333333
2330973,AN24779,2017-05-26,21:03:50,2017-05-27,14:17:12,7.2,17.22277777777778
2329768,AN24125,2017-05-26,14:38:25,2017-05-26,15:58:52,3,1.3408333333333333
2330362,AN23888,2017-05-26,17:26:35,2017-05-26,21:05:52,1.4,3.6547222222222224
13208671,AN13713,2017-05-26,16:22:42,2017-05-27,07:03:26,8.7,14.678888888888888
13215105,AN05065,2017-05-26,22:37:17,2017-05-27,11:56:28,18.9,13.319722222222222
13211231,AN04598,2017-05-26,18:52:18,2017-05-27,14:01:03,12.6,19.145833333333332
13207587,AN00320,2017-05-26,15:08:53,2017-05-27,12:07:40,3.1,20.97972222222222
13207946,AN05455,2017-05-26,15:34:20,2017-05-26,16:42:01,2.9,1.1280555555555556
13208020,AN04896,2017-05-26,15:48:04,2017-05-27,10:43:42,14.5,18.927222222222223
13214523,AN01170,2017-05-26,20:03:40,2017-05-26,21:45:56,5.7,1.7044444444444444
13207859,AN02516,2017-05-26,11:02:17,2017-05-26,15:32:10,6.2,4.498055555555555
13188744,AN04369,2017-05-25,14:51:00,2017-05-26,05:58:31,7.3,15.125277777777777
2328063,AN21779,2017-05-25,19:04:15,2017-05-26,04:31:10,1,9.448611111111111
2327484,AN18309,2017-05-25,16:39:01,2017-06-05,18:14:22,0.2,265.58916666666664
13186564,AN05193,2017-05-25,09:00:00,2017-05-25,13:36:44,6.7,4.612222222222222
13187064,AN02297,2017-05-25,00:03:47,2017-05-25,12:23:45,4.7,12.332777777777778
13182669,AN03203,2017-05-25,01:31:00,2017-05-25,08:04:41,13.7,6.561388888888889
13197608,AN13861,2017-05-25,22:44:25,2017-05-26,08:31:41,8.1,9.787777777777778
13198944,AN00387,2017-05-25,20:41:19,2017-05-26,09:48:01,16.4,13.111666666666666
13190961,AN02625,2017-05-25,16:17:46,2017-05-25,16:58:51,4.8,0.6847222222222222
13184201,AN08067,2017-05-25,07:06:49,2017-05-25,08:14:25,3.2,1.1266666666666667
13172062,AN01168,2017-05-24,14:17:16,2017-05-24,16:30:31,4.9,2.220833333333333
2325791,AN23014,2017-05-24,20:19:32,2017-05-25,06:54:57,7,10.590277777777779
13172088,AN12033,2017-05-24,14:19:00,2017-05-24,17:00:53,5.3,2.6980555555555554
13176880,AN01351,2017-05-24,18:03:20,2017-05-24,18:52:26,1.3,0.8183333333333334
13179824,AN06689,2017-05-24,22:02:22,2017-05-25,08:09:52,7.9,10.125
2325978,AN24504,2017-05-24,21:48:29,2017-05-25,06:37:39,5.2,8.819444444444445
2325810,AN21909,2017-05-24,20:11:55,2017-05-24,22:46:16,3.5,2.5725
13181743,AN05087,2017-05-24,16:44:08,2017-05-24,19:28:31,5.4,2.7397222222222224
13171179,AN08652,2017-05-24,00:49:36,2017-05-24,06:59:15,18.8,6.160833333333334
13178313,AN03240,2017-05-24,20:36:00,2017-05-25,07:47:00,4.4,11.183333333333334
13161340,AN04630,2017-05-23,19:54:22,2017-05-24,08:44:00,6.4,12.827222222222222
13154788,AN05089,2017-05-23,12:42:51,2017-05-23,18:08:03,10.7,5.42
13154965,AN06821,2017-05-23,10:39:17,2017-05-23,12:55:05,4.6,2.263333333333333
13154094,AN08624,2017-05-23,11:05:34,2017-05-24,13:17:04,2.4,26.191666666666666
13154832,AN13075,2017-05-23,12:40:53,2017-05-24,08:23:01,7.9,19.702222222222222
13156621,AN03683,2017-05-23,15:47:00,2017-05-24,07:41:51,10.1,15.914166666666667
2322986,AN24025,2017-05-23,18:34:17,2017-05-24,08:24:28,6.4,13.836388888888889
13164608,AN07877,2017-05-23,23:50:41,2017-05-24,02:35:44,12.4,2.7508333333333335
13160511,AN13118,2017-05-23,07:08:20,2017-05-24,08:28:54,13.6,25.342777777777776
13155959,AN04335,2017-05-23,14:48:00,2017-05-23,19:13:16,10.3,4.421111111111111
13156693,AN02297,2017-05-23,15:52:54,2017-05-24,08:08:57,12.1,16.2675
13152774,AN01764,2017-05-23,08:32:00,2017-05-23,17:08:27,1.3,8.6075
13146146,AN01841,2017-05-22,19:07:18,2017-05-22,19:48:41,4.8,0.6897222222222222
13150400,AN08516,2017-05-22,19:45:54,2017-05-23,08:24:51,5.9,12.649166666666666
13149609,AN03262,2017-05-22,23:23:04,2017-05-23,07:26:23,16.2,8.055277777777778
13145380,AN05623,2017-05-22,18:38:00,2017-05-22,19:51:01,4,1.2169444444444444
2319668,AN22085,2017-05-22,14:52:05,2017-05-22,16:35:11,5.8,1.7183333333333333
13143819,AN06633,2017-05-22,16:50:43,2017-05-22,17:36:08,2.4,0.7569444444444444
2319599,AN21698,2017-05-22,14:30:36,2017-05-23,10:34:00,9.2,20.05666666666667
13149033,AN06476,2017-05-22,22:56:16,2017-05-23,11:26:48,4.1,12.508888888888889
2318749,AN18215,2017-05-22,07:20:26,2017-05-22,13:00:24,6.6,5.666111111111111
2317366,AN23792,2017-05-21,13:24:02,2017-05-21,19:23:05,9.2,5.984166666666667
13127215,AN03955,2017-05-21,13:52:00,2017-05-21,19:18:50,5.3,5.447222222222222
13128000,AN10998,2017-05-21,12:44:00,2017-05-22,09:43:16,8.5,20.98777777777778
13123104,AN03203,2017-05-21,01:05:00,2017-05-21,08:58:21,9.6,7.889166666666667
13126796,AN13241,2017-05-21,01:17:15,2017-05-21,13:51:08,2.5,12.564722222222223
13124918,AN16005,2017-05-21,10:42:21,2017-05-21,10:58:17,0.9,0.26555555555555554
13130868,AN00824,2017-05-21,18:11:00,2017-05-22,07:11:24,8,13.006666666666666
13128214,AN07967,2017-05-21,15:10:51,2017-05-21,20:29:31,14.1,5.311111111111111
13132103,AN03375,2017-05-21,19:42:28,2017-05-22,08:39:34,12.5,12.951666666666666
2318015,AN24157,2017-05-21,17:36:55,2017-05-22,06:50:38,5.6,13.22861111111111
13126760,AN04094,2017-05-21,13:15:00,2017-05-22,08:39:51,5.8,19.414166666666667
2315370,AN23393,2017-05-20,12:29:42,2017-05-20,13:11:26,1.9,0.6955555555555556
13118592,AN01007,2017-05-20,16:53:14,2017-05-20,18:38:10,2.6,1.748888888888889
13113771,AN03306,2017-05-20,05:01:47,2017-05-20,05:11:22,0.6,0.1597222222222222
13112348,AN01143,2017-05-20,11:21:24,2017-05-20,13:43:31,2.1,2.368611111111111
13118611,AN03499,2017-05-20,18:40:35,2017-05-21,11:59:30,6.8,17.315277777777776
13113377,AN00461,2017-05-20,10:01:21,2017-05-20,12:41:51,6.8,2.675
2315995,AN21605,2017-05-20,16:53:30,2017-05-22,07:07:50,16.1,38.23888888888889
2314403,AN23393,2017-05-19,20:24:14,2017-05-20,06:25:28,6.3,10.020555555555555
13107567,AN01885,2017-05-19,16:59:45,2017-05-20,08:54:31,16.7,15.912777777777778
13097894,AN11615,2017-05-19,14:11:00,2017-05-20,09:49:31,7.9,19.641944444444444
2313947,AN23792,2017-05-19,17:28:03,2017-05-19,20:33:56,12.6,3.0980555555555553
13102897,AN02813,2017-05-19,17:53:08,2017-05-20,09:13:44,8.9,15.343333333333334
13100841,AN00710,2017-05-19,16:22:58,2017-05-19,18:25:25,4.4,2.0408333333333335
13107286,AN01930,2017-05-19,23:42:29,2017-05-20,19:02:59,43.2,19.341666666666665
13093436,AN00573,2017-05-19,07:13:40,2017-05-19,08:15:48,2.4,1.0355555555555556
13107954,AN02632,2017-05-19,18:10:36,2017-05-20,07:40:36,13,13.5
2313336,AN25081,2017-05-19,14:51:11,2017-05-20,08:56:53,1.7,18.095
13107620,AN06741,2017-05-19,18:42:01,2017-05-20,12:42:34,8.2,18.009166666666665
13107846,AN15688,2017-05-19,21:15:03,2017-05-20,06:55:12,20.2,9.669166666666667
13106535,AN08195,2017-05-19,22:44:27,2017-05-20,07:29:36,10.3,8.7525
13098545,AN08213,2017-05-19,08:37:26,2017-05-19,15:11:17,6.9,6.564166666666667
2313348,AN22667,2017-05-19,14:40:00,2017-05-19,17:24:47,6.5,2.7463888888888888
2314349,AN23860,2017-05-19,19:56:03,2017-05-20,07:41:44,1,11.761388888888888
13105340,AN00623,2017-05-19,20:11:25,2017-05-20,08:32:14,8.4,12.346944444444444
2314422,AN24672,2017-05-19,20:34:30,2017-05-19,22:16:21,4.8,1.6975
13086592,AN02128,2017-05-18,18:54:57,2017-05-18,23:12:10,12.5,4.286944444444444
13097733,AN04271,2017-05-18,20:14:00,2017-05-19,09:26:15,3.8,13.204166666666667
2311381,AN24514,2017-05-18,17:43:15,2017-05-19,07:21:58,17,13.645277777777778
13085812,AN04531,2017-05-18,18:23:42,2017-05-19,09:18:09,11,14.9075
13087576,AN06603,2017-05-18,19:41:06,2017-05-19,06:48:06,30,11.116666666666667
13080421,AN09942,2017-05-18,11:38:01,2017-05-18,12:49:01,3.7,1.1833333333333333
13099246,AN13305,2017-05-18,00:15:30,2017-05-19,08:34:08,13.7,32.31055555555555
13082262,AN03535,2017-05-18,15:01:37,2017-05-18,17:35:59,11.4,2.5727777777777776
13090241,AN04934,2017-05-18,22:55:07,2017-05-19,10:10:32,8.5,11.256944444444445
13089347,AN06633,2017-05-18,21:33:09,2017-05-19,09:22:42,9.7,11.825833333333334
13083431,AN08397,2017-05-18,13:51:12,2017-05-18,16:26:57,6.8,2.595833333333333
13085994,AN13365,2017-05-18,18:29:08,2017-05-18,22:05:36,9.3,3.6077777777777778
13086168,AN13832,2017-05-18,18:34:27,2017-05-19,13:39:07,10.8,19.07777777777778
2310884,AN22340,2017-05-18,15:22:05,2017-05-19,09:45:54,4.5,18.396944444444443
13082532,AN14101,2017-05-18,15:26:59,2017-05-18,16:42:14,4.8,1.2541666666666667
13083553,AN17007,2017-05-18,08:40:36,2017-05-18,11:56:27,4.4,3.2641666666666667
13082542,AN06291,2017-05-18,14:39:59,2017-05-19,07:38:26,6.7,16.974166666666665
13085722,AN01823,2017-05-18,18:18:00,2017-05-18,22:07:29,9.3,3.8247222222222224
2307694,AN23393,2017-05-17,07:21:17,2017-05-17,10:50:06,5.5,3.480277777777778
13065599,AN00098,2017-05-17,15:37:40,2017-05-17,17:48:39,8.3,2.1830555555555557
13062232,AN03761,2017-05-17,09:15:00,2017-05-18,13:58:27,7.1,28.724166666666665
13065208,AN00542,2017-05-17,14:44:23,2017-05-17,15:05:44,2.6,0.35583333333333333
13065260,AN02229,2017-05-17,15:11:56,2017-05-18,07:59:31,5.9,16.793055555555554
13070812,AN03234,2017-05-17,19:31:00,2017-05-18,09:16:49,16.1,13.76361111111111
13070401,AN02255,2017-05-17,19:13:17,2017-05-18,07:42:16,2.6,12.483055555555556
13073754,AN01338,2017-05-17,22:34:09,2017-05-18,07:41:56,1.4,9.129722222222222
13066766,AN02049,2017-05-17,10:55:05,2017-05-17,16:40:49,8.7,5.762222222222222
13067734,AN02333,2017-05-17,17:24:50,2017-05-18,10:10:38,10.1,16.763333333333332
13073797,AN08078,2017-05-17,22:42:29,2017-05-18,01:50:54,9,3.140277777777778
13073077,AN03908,2017-05-17,21:45:00,2017-05-18,08:27:14,3.3,10.703888888888889
2308061,AN21680,2017-05-17,12:51:33,2017-05-17,14:47:02,6.3,1.9247222222222222
13064595,AN03443,2017-05-17,13:59:11,2017-05-17,14:45:16,1.9,0.7680555555555556
13069444,AN03192,2017-05-17,18:30:00,2017-05-17,22:05:24,9.1,3.59
13070318,AN05534,2017-05-17,19:10:00,2017-05-18,07:18:46,5.7,12.14611111111111
13059752,AN04896,2017-05-17,00:50:28,2017-05-17,09:28:47,4.8,8.63861111111111
13049677,AN13627,2017-05-16,07:27:22,2017-05-17,03:40:57,3.2,20.226388888888888
2306496,AN24581,2017-05-16,17:25:44,2017-05-17,06:23:35,2.7,12.964166666666667
2304974,AN23384,2017-05-16,06:16:14,2017-05-16,06:33:10,0.8,0.2822222222222222
13057500,AN01767,2017-05-16,22:08:00,2017-05-17,05:45:24,6.1,7.623333333333333
13048283,AN00158,2017-05-16,12:58:36,2017-05-17,09:09:03,10.6,20.174166666666668
13051934,AN00702,2017-05-16,17:41:00,2017-05-17,06:37:13,12.6,12.936944444444444
13050337,AN06393,2017-05-16,16:23:22,2017-05-17,07:32:49,7.8,15.1575
13056668,AN00866,2017-05-16,19:15:00,2017-05-16,21:23:25,1.1,2.140277777777778
13050752,AN08498,2017-05-16,16:41:47,2017-05-17,06:47:04,4.9,14.088055555555556
13047869,AN03493,2017-05-16,12:17:15,2017-05-16,15:19:29,2.9,3.0372222222222223
13050938,AN02311,2017-05-16,16:56:06,2017-05-17,07:43:56,2.6,14.797222222222222
13050658,AN03535,2017-05-16,16:41:06,2017-05-17,08:22:13,8,15.685277777777777
13055926,AN00708,2017-05-16,20:36:00,2017-05-17,08:27:20,7.7,11.855555555555556
13053632,AN08562,2017-05-16,15:55:50,2017-05-16,18:46:31,2.3,2.8447222222222224
2306375,AN18183,2017-05-16,17:01:14,2017-05-17,06:46:17,6.5,13.750833333333333
13037150,AN04630,2017-05-15,18:00:04,2017-05-16,15:40:05,11.4,21.666944444444443
13031043,AN03027,2017-05-15,09:33:00,2017-05-15,12:20:13,8.4,2.7869444444444444
13043064,AN06821,2017-05-15,17:43:42,2017-05-16,08:26:34,4.4,14.714444444444444
